transaction_id,timestamp,intrbk_sttlm_amt,debtor_name,debtor_country,debtor_city,debtor_postcode,creditor_name,creditor_country,creditor_city,creditor_postcode,distance_km,is_international,debtor_blacklisted,creditor_blacklisted,extreme_amount,amount_high,amount_low,postal_incoherence,sector,is_fraud
TXN_003905,2024-11-17 19:06:19.365969,245046,STAFIL,MA,Agadir,80200,BANK AL MAGHRIB,MA,Marrakech,40200,353,0,0,0,0,0,0,0,TEXTILE,0
TXN_006531,2025-04-12 19:06:19.407031,66182,SOMITEX,MA,Kenitra,14000,CREDIT DU MAROC,MA,Tanger,90100,571,0,0,0,0,0,0,0,TEXTILE,0
TXN_000402,2024-03-02 19:06:19.310378,255477,COTEF MAROC,MA,Casablanca,20000,CREDIT DU MAROC,MA,Marrakech,40100,396,0,0,0,0,0,0,0,TEXTILE,0
TXN_000332,2024-11-27 19:06:19.309379,125937,LESIEUR CRISTAL,MA,Marrakech,40000,TEXMAROC,MA,Oujda,60100,594,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002084,2025-06-01 19:06:19.342932,56987,LYDEC,MA,Kenitra,14100,COTEF MAROC,MA,Tanger,90200,431,0,0,0,0,0,0,0,SERVICES,0
TXN_001557,2024-09-17 02:06:19.503277,481070,BARID AL MAGHRIB,MA,Rabat,10100,HANOI TEXTILE,VN,Karachi,86577,4009,1,0,1,1,1,0,1,SERVICES,1
TXN_000164,2024-10-04 19:06:19.307374,123745,AUCHAN MAROC,MA,Meknès,50000,CIH BANK,MA,Marrakech,40200,522,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004379,2024-09-10 19:06:19.371978,152996,METRO MAROC,MA,Casablanca,20000,SAFIEC,MA,Rabat,10200,266,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002715,2025-08-08 19:06:19.351951,61375,TEXMAROC,MA,Marrakech,40100,London_TRADING_IT,IT,London,86417,8335,1,0,0,0,0,0,0,TEXTILE,0
TXN_000923,2024-05-23 19:06:19.491356,228,MANATEX,MA,Fès,30100,MOSCOW TRADING,RU,Karachi,15399,4068,1,0,1,1,0,1,0,TEXTILE,1
TXN_007346,2024-11-17 19:06:19.417898,225666,STAFIL,MA,Casablanca,20000,INWI,MA,Tanger,90000,411,0,0,0,0,0,0,0,TEXTILE,0
TXN_005453,2023-10-08 19:06:19.389006,66289,METRO MAROC,MA,Agadir,80200,STAFIL,MA,Fès,30100,239,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007046,2024-10-18 19:06:19.414387,3513800,LESIEUR CRISTAL,MA,Fès,30100,BANQUE POPULAIRE,MA,Tanger,90200,178,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001334,2023-09-11 19:06:19.333420,108501,ACIMA,MA,Oujda,60000,SONASID,MA,Fès,30000,416,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000698,2025-04-04 04:06:19.488356,752638,MAROC TELECOM,MA,Kenitra,14100,RIO TRADING,BR,Moscow,11906,8128,1,0,1,1,1,0,1,SERVICES,1
TXN_001659,2024-10-25 19:06:19.337928,10173,BARID AL MAGHRIB,MA,Kenitra,14100,BMCE BANK,MA,Meknès,50100,290,0,0,0,0,0,0,0,SERVICES,0
TXN_003578,2024-08-30 19:06:19.362464,144094,AUCHAN MAROC,MA,Tanger,90100,MANAGEM,MA,Rabat,10200,325,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000753,2024-02-28 19:06:19.314382,39829,CARREFOUR MAROC,MA,Tétouan,93100,BMCE BANK,MA,Meknès,50100,314,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_006584,2025-07-22 19:06:19.408031,3733894,MANAGEM,MA,Fès,30200,CREDIT AGRICOLE MAROC,MA,Rabat,10000,243,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000706,2024-12-15 19:06:19.314382,2584977,OCP SA,MA,Fès,30100,ARAB BANK MAROC,MA,Tanger,90200,141,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003014,2025-05-10 19:06:19.354955,70159,STAFIL,MA,Oujda,60000,BANK AL MAGHRIB,MA,Meknès,50000,247,0,0,0,0,0,0,0,TEXTILE,0
TXN_000558,2025-03-09 02:06:19.486102,1436844,DELTA INDUSTRIE,MA,Oujda,60000,SUSPECT COMPANY,SY,Lagos,36733,2775,1,0,1,1,1,0,0,TEXTILE,1
TXN_001875,2024-03-11 19:06:19.508830,643054,MARJANE HOLDING,MA,Fès,30100,SUSPECT COMPANY,KP,Panama City,43206,8859,1,0,1,1,1,0,1,DISTRIBUTION,1
TXN_001582,2024-02-02 19:06:19.504277,1423559,MANATEX,MA,Fès,30100,RUSSIAN GAS LTD,RU,Lima,50036,6099,1,0,1,1,1,0,0,TEXTILE,1
TXN_000928,2025-07-27 02:06:19.491356,72,AUCHAN MAROC,MA,Kenitra,14000,DELHI IMPORTS,IN,Istanbul,38240,1028,1,0,1,1,0,1,0,DISTRIBUTION,1
TXN_001556,2024-08-03 19:06:19.503277,993842,INWI,MA,Casablanca,20200,SUSPECT COMPANY,IR,Lima,11115,5125,1,0,1,1,1,0,0,SERVICES,1
TXN_000983,2024-02-28 04:06:19.492356,772,LYDEC,MA,Kenitra,14100,BEIJING TRADING,CN,Lagos,48367,8067,1,0,1,1,0,1,0,SERVICES,1
TXN_001834,2024-12-30 19:06:19.339932,169564,AUCHAN MAROC,MA,Agadir,80000,Milan_TRADING_IT,IT,Milan,19699,7412,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002996,2024-09-30 19:06:19.354955,51847,REDAL,MA,Fès,30100,CREDIT AGRICOLE MAROC,MA,Tétouan,93000,634,0,0,0,0,0,0,0,SERVICES,0
TXN_005427,2025-08-02 19:06:19.388001,53638,MANATEX,MA,Tétouan,93000,ORANGE MAROC,MA,Oujda,60100,371,0,0,0,0,0,0,0,TEXTILE,0
TXN_003879,2024-07-05 19:06:19.365969,37080,INWI,MA,Agadir,80100,SOCIETE GENERALE MAROC,MA,Tanger,90000,259,0,0,0,0,0,0,0,SERVICES,0
TXN_007156,2024-06-27 19:06:19.415892,106317,DELTA INDUSTRIE,MA,Fès,30100,BMCE BANK,MA,Marrakech,40100,292,0,0,0,0,0,0,0,TEXTILE,0
TXN_005081,2025-08-04 19:06:19.381490,102492,AUCHAN MAROC,MA,Meknès,50000,COTEF MAROC,MA,Kenitra,14100,240,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001114,2024-07-12 19:06:19.493591,33865,ONEE,MA,Kenitra,14000,Madrid_TRADING_US,US,Madrid,21641,5655,1,0,0,0,0,0,0,SERVICES,0
TXN_007244,2024-03-07 19:06:19.416900,77385,CARREFOUR MAROC,MA,Meknès,50100,SOCIETE GENERALE MAROC,MA,Tétouan,93000,358,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005400,2025-02-16 19:06:19.388001,48154,LABEL VIE,MA,Marrakech,40100,BANQUE POPULAIRE,MA,Marrakech,40200,24,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_005395,2024-09-30 19:06:19.387001,3987516,LESIEUR CRISTAL,MA,Fès,30100,MAROC TELECOM,MA,Oujda,60000,469,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001427,2024-12-25 04:06:19.499226,4959829,DELTA INDUSTRIE,MA,Oujda,60100,SUSPECT COMPANY,KP,Beirut,98027,1860,1,0,1,1,1,0,1,TEXTILE,1
TXN_002246,2025-04-27 19:06:19.344932,86975,ACIMA,MA,Casablanca,20200,BANK AL MAGHRIB,MA,Tanger,90000,533,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000835,2023-10-04 19:06:19.315888,27058,ORANGE MAROC,MA,Marrakech,40100,BANK AL MAGHRIB,MA,Meknès,50000,511,0,0,0,0,0,0,0,SERVICES,0
TXN_000394,2024-10-28 19:06:19.483595,528452,ACIMA,MA,Fès,30100,UNREGISTERED TRADER,MA,Kenitra,14100,649,0,0,0,1,1,0,0,DISTRIBUTION,1
TXN_001042,2024-11-17 19:06:19.492356,2259,OCP SA,MA,Rabat,10100,ISLAMABAD TRADING,PK,Karachi,83454,8432,1,0,1,1,0,1,0,INDUSTRIEL,1
TXN_000432,2025-04-16 19:06:19.310378,15139,MANATEX,MA,Tétouan,93100,LAFARGE MAROC,MA,Tétouan,93000,164,0,0,0,0,0,0,0,TEXTILE,0
TXN_003378,2024-01-14 19:06:19.359464,41846,ONEE,MA,Casablanca,20300,SAFIEC,MA,Tanger,90200,411,0,0,0,0,0,0,0,SERVICES,0
TXN_006817,2023-09-15 19:06:19.411036,1788696,SONASID,MA,Fès,30100,SOMITEX,MA,Fès,30000,79,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000131,2023-11-09 19:06:19.480578,23,INWI,MA,Tanger,90100,BRAZIL COMMODITIES,BR,Lagos,22538,7265,1,0,1,1,0,1,0,SERVICES,1
TXN_001621,2024-10-03 19:06:19.504277,621,BARID AL MAGHRIB,MA,Tétouan,93100,SHENZHEN ELECTRONICS,CN,Beirut,88245,9692,1,0,1,1,0,1,0,SERVICES,1
TXN_006066,2025-06-26 19:06:19.400523,36982,LYDEC,MA,Kenitra,14000,COTEF MAROC,MA,Kenitra,14000,197,0,0,0,0,0,0,0,SERVICES,0
TXN_001193,2024-04-05 19:06:19.329420,144783,MANATEX,MA,Oujda,60000,CREDIT AGRICOLE MAROC,MA,Casablanca,20300,851,0,0,0,0,0,0,0,TEXTILE,0
TXN_006934,2025-08-12 19:06:19.413038,181615,COTEF MAROC,MA,Marrakech,40100,OCP SA,MA,Marrakech,40200,12,0,0,0,0,0,0,0,TEXTILE,0
TXN_005461,2025-09-01 19:06:19.389006,63458,ACIMA,MA,Casablanca,20000,COTEF MAROC,MA,Tanger,90100,550,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003071,2025-03-26 19:06:19.356456,153811,ACIMA,MA,Meknès,50100,BANK AL MAGHRIB,MA,Fès,30000,460,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003044,2024-10-21 19:06:19.355951,1461857,LESIEUR CRISTAL,MA,Casablanca,20300,LYDEC,MA,Agadir,80100,587,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003263,2024-03-12 19:06:19.358463,4640457,CIMAR,MA,Rabat,10200,Milan_TRADING_ES,ES,Milan,23643,5689,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002729,2024-01-10 19:06:19.351951,99013,MARJANE HOLDING,MA,Agadir,80000,BANK AL MAGHRIB,MA,Meknès,50100,295,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003433,2023-09-17 19:06:19.360463,1528002,LAFARGE MAROC,MA,Kenitra,14000,BARID AL MAGHRIB,MA,Casablanca,20000,933,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000433,2024-04-24 19:06:19.310378,78691,ONEE,MA,Tanger,90000,OCP SA,MA,Oujda,60000,469,0,0,0,0,0,0,0,SERVICES,0
TXN_003272,2025-03-25 19:06:19.358463,108368,LABEL VIE,MA,Tétouan,93000,BANQUE POPULAIRE,MA,Rabat,10100,907,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007001,2024-09-29 19:06:19.414387,86727,METRO MAROC,MA,Fès,30000,OCP SA,MA,Tanger,90100,290,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001726,2025-07-01 19:06:19.506829,260,DELTA INDUSTRIE,MA,Rabat,10200,VIETNAM GARMENTS,VN,Beirut,11407,5970,1,0,1,1,0,1,0,TEXTILE,1
TXN_000104,2025-05-02 19:06:19.306374,2674890,MANAGEM,MA,Tétouan,93100,SOCIETE GENERALE MAROC,MA,Marrakech,40100,728,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003315,2025-07-09 19:06:19.359464,3182460,SONASID,MA,Tanger,90200,METRO MAROC,MA,Oujda,60000,466,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001656,2025-01-30 19:06:19.337928,179513,DELTA INDUSTRIE,MA,Kenitra,14000,New_TRADING_BE,BE,New York,34307,8723,1,0,0,0,0,0,0,TEXTILE,0
TXN_001533,2023-11-17 19:06:19.335924,20900,INWI,MA,Casablanca,20200,ATTIJARIWAFA BANK,MA,Agadir,80200,638,0,0,0,0,0,0,0,SERVICES,0
TXN_004680,2024-10-26 19:06:19.374978,169220,SOMITEX,MA,Marrakech,40200,CREDIT DU MAROC,MA,Tétouan,93000,799,0,0,0,0,0,0,0,TEXTILE,0
TXN_000813,2024-06-28 02:06:19.489355,10790494,METRO MAROC,MA,Tétouan,93100,SUSPECT COMPANY,SD,Beirut,65528,6454,1,0,1,1,1,0,1,DISTRIBUTION,1
TXN_001002,2023-10-06 19:06:19.492356,364768,REDAL,MA,Casablanca,20300,BLACK SEA TRADING,UA,Karachi,66344,1255,1,0,1,1,1,0,0,SERVICES,1
TXN_006622,2025-06-02 19:06:19.408031,211968,STAFIL,MA,Oujda,60000,ATTIJARIWAFA BANK,MA,Meknès,50100,263,0,0,0,0,0,0,0,TEXTILE,0
TXN_001443,2023-11-19 19:06:19.334420,90560,COTEF MAROC,MA,Meknès,50000,CARREFOUR MAROC,MA,Agadir,80200,239,0,0,0,0,0,0,0,TEXTILE,0
TXN_000214,2024-06-19 19:06:19.307374,50137,ONEE,MA,Marrakech,40000,ARAB BANK MAROC,MA,Marrakech,40000,58,0,0,0,0,0,0,0,SERVICES,0
TXN_005356,2025-02-17 19:06:19.387001,69981,MAROC TELECOM,MA,Marrakech,40200,SOCIETE GENERALE MAROC,MA,Tanger,90100,397,0,0,0,0,0,0,0,SERVICES,0
TXN_001218,2024-01-23 19:06:19.494591,1494562,DELTA INDUSTRIE,MA,Tanger,90000,COLOMBIAN COFFEE,CO,Beirut,87163,8852,1,0,1,1,1,0,0,TEXTILE,1
TXN_006322,2023-11-13 19:06:19.404523,247660,SAFIEC,MA,Tétouan,93100,Brussels_TRADING_FR,FR,Brussels,64086,9204,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004989,2024-11-29 19:06:19.379490,112333,MANATEX,MA,Marrakech,40100,ARAB BANK MAROC,MA,Tanger,90000,377,0,0,0,0,0,0,0,TEXTILE,0
TXN_001419,2024-02-09 19:06:19.334420,48630,MAROC TELECOM,MA,Oujda,60100,STAFIL,MA,Meknès,50000,131,0,0,0,0,0,0,0,SERVICES,0
TXN_001516,2025-03-20 19:06:19.502278,717701,METRO MAROC,MA,Tétouan,93100,LAGOS TRADING,NG,Panama City,10855,4230,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_000606,2024-01-08 02:06:19.487111,1095434,SOMITEX,MA,Marrakech,40200,TURKISH TEXTILE,TR,Beirut,63551,3194,1,0,1,1,1,0,0,TEXTILE,1
TXN_000181,2023-12-13 19:06:19.307374,32624,INWI,MA,Oujda,60000,ATTIJARIWAFA BANK,MA,Meknès,50100,165,0,0,0,0,0,0,0,SERVICES,0
TXN_004352,2024-07-16 19:06:19.370977,1575042,CIMAR,MA,Meknès,50000,ARAB BANK MAROC,MA,Agadir,80200,259,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000700,2023-11-27 19:06:19.488356,39535,TEXMAROC,MA,Marrakech,40000,CIH BANK,MA,Fès,30000,245,0,0,0,0,0,0,0,TEXTILE,0
TXN_002446,2024-09-27 19:06:19.348443,250204,STAFIL,MA,Kenitra,14100,ATTIJARIWAFA BANK,MA,Meknès,50000,308,0,0,0,0,0,0,0,TEXTILE,0
TXN_005321,2024-05-02 19:06:19.385994,106365,AUCHAN MAROC,MA,Tanger,90200,Milan_TRADING_GB,GB,Milan,28384,2474,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000045,2024-07-03 19:06:19.478392,479560,LYDEC,MA,Meknès,50000,NIGERIAN OIL LTD,NG,Lagos,84004,6764,1,0,1,1,1,0,0,SERVICES,1
TXN_005684,2024-03-14 19:06:19.393006,278374,DELTA INDUSTRIE,MA,Casablanca,20200,CIH BANK,MA,Oujda,60100,789,0,0,0,0,0,0,0,TEXTILE,0
TXN_003532,2025-05-11 19:06:19.361464,151388,MARJANE HOLDING,MA,Marrakech,40200,ATTIJARIWAFA BANK,MA,Casablanca,20200,282,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000244,2024-06-04 02:06:19.481596,3115274,CARREFOUR MAROC,MA,Agadir,80000,SUSPECT COMPANY,SY,Lagos,43160,8622,1,0,1,1,1,0,1,DISTRIBUTION,1
TXN_007976,2024-08-18 19:06:19.426406,136973,LABEL VIE,MA,Tétouan,93000,Madrid_TRADING_NL,NL,Madrid,88065,4103,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003698,2024-06-05 19:06:19.363464,100747,MARJANE HOLDING,MA,Marrakech,40000,ATTIJARIWAFA BANK,MA,Casablanca,20200,254,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000070,2025-01-17 19:06:19.305857,1882663,COSUMAR,MA,Marrakech,40100,REDAL,MA,Fès,30000,287,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000544,2025-07-12 19:06:19.312380,191163,METRO MAROC,MA,Marrakech,40200,DELTA INDUSTRIE,MA,Agadir,80200,410,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001204,2025-04-26 19:06:19.329420,14647,REDAL,MA,Oujda,60100,BANQUE POPULAIRE,MA,Tanger,90000,469,0,0,0,0,0,0,0,SERVICES,0
TXN_003078,2025-02-21 19:06:19.356456,244513,MANATEX,MA,Casablanca,20200,COTEF MAROC,MA,Marrakech,40000,213,0,0,0,0,0,0,0,TEXTILE,0
TXN_001106,2024-01-07 02:06:19.493591,4193574,STAFIL,MA,Marrakech,40200,SUSPECT COMPANY,SY,Lima,47720,3740,1,0,1,1,1,0,1,TEXTILE,1
TXN_001120,2024-10-17 04:06:19.493591,526544,AUCHAN MAROC,MA,Meknès,50100,CHINA MANUFACTURING,CN,Istanbul,90106,4550,1,0,1,1,1,0,1,DISTRIBUTION,1
TXN_001680,2025-09-01 19:06:19.506829,4464,STAFIL,MA,Tétouan,93100,SUSPECT COMPANY,IR,Lagos,44080,2143,1,0,1,1,0,1,1,TEXTILE,1
TXN_006180,2024-05-11 19:06:19.402524,19433,BARID AL MAGHRIB,MA,Tétouan,93000,BARID AL MAGHRIB,MA,Tétouan,93100,195,0,0,0,0,0,0,0,SERVICES,0
TXN_000329,2025-06-01 19:06:19.482594,7512303,COTEF MAROC,MA,Casablanca,20200,SUSPECT COMPANY,YE,Beirut,12044,5331,1,0,1,1,1,0,0,TEXTILE,1
TXN_004284,2024-09-05 19:06:19.369978,777946,OCP SA,MA,Oujda,60000,CREDIT DU MAROC,MA,Kenitra,14000,243,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_004007,2024-07-11 19:06:19.366974,3335735,LESIEUR CRISTAL,MA,Oujda,60000,LAFARGE MAROC,MA,Oujda,60100,110,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000713,2023-10-04 19:06:19.488356,95,MAROC TELECOM,MA,Casablanca,20400,SAO PAULO EXPORTS,BR,Dubai,44756,3272,1,0,1,1,0,1,0,SERVICES,1
TXN_000877,2024-03-07 19:06:19.315888,162623,METRO MAROC,MA,Rabat,10200,BMCE BANK,MA,Casablanca,20300,268,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000060,2024-05-06 19:06:19.479393,1018412,COTEF MAROC,MA,Oujda,60000,SUSPECT COMPANY,YE,Moscow,61012,4608,1,0,1,1,1,0,0,TEXTILE,1
TXN_000196,2025-03-17 19:06:19.307374,69199,LABEL VIE,MA,Kenitra,14100,BANQUE POPULAIRE,MA,Rabat,10000,720,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_001746,2024-09-05 19:06:19.507833,705,MARJANE HOLDING,MA,Meknès,50000,RIO TRADING,BR,Panama City,17972,3917,1,0,1,1,0,1,1,DISTRIBUTION,1
TXN_004010,2024-12-05 19:06:19.366974,36196,LYDEC,MA,Fès,30200,COSUMAR,MA,Oujda,60100,557,0,0,0,0,0,0,0,SERVICES,0
TXN_001962,2024-10-15 19:06:19.509815,4624306,STAFIL,MA,Tanger,90100,VIETNAM GARMENTS,VN,Panama City,33120,9508,1,0,1,1,1,0,0,TEXTILE,1
TXN_002571,2024-04-25 19:06:19.349951,2691416,LAFARGE MAROC,MA,Kenitra,14100,CIH BANK,MA,Tétouan,93100,250,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003753,2024-05-17 19:06:19.364465,38265,MAROC TELECOM,MA,Fès,30100,SOCIETE GENERALE MAROC,MA,Tétouan,93100,705,0,0,0,0,0,0,0,SERVICES,0
TXN_001247,2025-01-07 19:06:19.496100,298145,REDAL,MA,Meknès,50000,SUSPECT COMPANY,IR,Istanbul,17735,2964,1,0,1,1,1,0,0,SERVICES,1
TXN_000628,2025-02-11 19:06:19.487111,608892,LABEL VIE,MA,Agadir,80000,BRAZIL COMMODITIES,BR,Moscow,20304,4422,1,0,1,1,1,0,0,DISTRIBUTION,1
TXN_001368,2025-01-06 19:06:19.498210,506385,MAROC TELECOM,MA,Fès,30200,INDIAN SOFTWARE,IN,Istanbul,50469,6536,1,0,1,1,1,0,0,SERVICES,1
TXN_006159,2024-09-11 19:06:19.402524,19342,ONEE,MA,Tanger,90200,MANAGEM,MA,Tanger,90000,13,0,0,0,0,0,0,0,SERVICES,0
TXN_004791,2023-10-16 19:06:19.376481,34888,MAROC TELECOM,MA,Tétouan,93000,CIH BANK,MA,Casablanca,20300,976,0,0,0,0,0,0,0,SERVICES,0
TXN_005337,2024-10-24 19:06:19.385994,38138,STAFIL,MA,Fès,30200,CIH BANK,MA,Kenitra,14000,568,0,0,0,0,0,0,0,TEXTILE,0
TXN_003024,2025-05-05 19:06:19.355951,147733,ACIMA,MA,Agadir,80100,ARAB BANK MAROC,MA,Fès,30100,351,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002718,2023-11-28 19:06:19.351951,111416,METRO MAROC,MA,Fès,30100,ONEE,MA,Rabat,10000,245,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000655,2024-08-22 02:06:19.487111,81860783,SONASID,MA,Oujda,60100,SUSPECT COMPANY,YE,Lagos,73453,9212,1,0,1,1,1,0,0,INDUSTRIEL,1
TXN_006916,2025-05-18 19:06:19.413038,53879,COTEF MAROC,MA,Marrakech,40100,Milan_TRADING_ES,ES,Milan,48790,8734,1,0,0,0,0,0,0,TEXTILE,0
TXN_003984,2025-07-19 19:06:19.366974,66639,ACIMA,MA,Agadir,80100,CIMAR,MA,Kenitra,14100,365,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_007308,2024-10-02 19:06:19.417898,113232,TEXMAROC,MA,Casablanca,20300,REDAL,MA,Tétouan,93100,1053,0,0,0,0,0,0,0,TEXTILE,0
TXN_005953,2025-02-11 19:06:19.399524,890591,LAFARGE MAROC,MA,Meknès,50000,ATTIJARIWAFA BANK,MA,Rabat,10000,597,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003844,2024-10-09 19:06:19.364465,53506,BARID AL MAGHRIB,MA,Marrakech,40000,Milan_TRADING_IT,IT,Milan,78255,1910,1,0,0,0,0,0,0,SERVICES,0
TXN_002682,2024-11-15 19:06:19.350951,108487,AUCHAN MAROC,MA,Meknès,50100,Paris_TRADING_ES,ES,Paris,32768,3407,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_004024,2025-06-17 19:06:19.366974,158645,METRO MAROC,MA,Meknès,50100,Brussels_TRADING_FR,FR,Brussels,17172,9180,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_000715,2023-10-31 04:06:19.488356,1637252,INWI,MA,Fès,30100,KARACHI EXPORTS,PK,Lima,54700,8221,1,0,1,1,1,0,0,SERVICES,1
TXN_003139,2025-07-29 19:06:19.356456,43206,REDAL,MA,Marrakech,40200,TEXMAROC,MA,Tétouan,93000,870,0,0,0,0,0,0,0,SERVICES,0
TXN_004237,2025-06-17 19:06:19.369978,1866608,OCP SA,MA,Casablanca,20300,ORANGE MAROC,MA,Marrakech,40200,387,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000218,2024-05-24 19:06:19.307374,25824,COTEF MAROC,MA,Oujda,60100,BANQUE POPULAIRE,MA,Tanger,90100,478,0,0,0,0,0,0,0,TEXTILE,0
TXN_006618,2025-06-03 19:06:19.408031,291779,DELTA INDUSTRIE,MA,Tanger,90100,ARAB BANK MAROC,MA,Oujda,60100,485,0,0,0,0,0,0,0,TEXTILE,0
TXN_001606,2023-11-21 19:06:19.504277,2596,LESIEUR CRISTAL,MA,Casablanca,20400,PAKISTAN TEXTILE,PK,Moscow,55149,2867,1,0,1,1,0,1,0,INDUSTRIEL,1
TXN_005268,2023-09-26 19:06:19.384489,714769,OCP SA,MA,Oujda,60100,ATTIJARIWAFA BANK,MA,Fès,30200,459,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_002543,2025-07-11 19:06:19.349951,172901,CARREFOUR MAROC,MA,Rabat,10000,CIMAR,MA,Rabat,10100,189,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_002870,2025-02-09 19:06:19.353951,3369060,COSUMAR,MA,Casablanca,20200,CREDIT AGRICOLE MAROC,MA,Kenitra,14000,875,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001244,2024-09-03 19:06:19.331420,1855934,SONASID,MA,Marrakech,40100,Madrid_TRADING_BE,BE,Madrid,93089,6336,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000420,2024-07-27 19:06:19.310378,73234,DELTA INDUSTRIE,MA,Tanger,90100,Milan_TRADING_BE,BE,Milan,41990,1552,1,0,0,0,0,0,0,TEXTILE,0
TXN_006227,2025-01-05 19:06:19.402524,31105,LYDEC,MA,Oujda,60100,ATTIJARIWAFA BANK,MA,Kenitra,14100,266,0,0,0,0,0,0,0,SERVICES,0
TXN_002058,2024-09-10 19:06:19.342932,47008,ONEE,MA,Rabat,10100,COTEF MAROC,MA,Agadir,80000,580,0,0,0,0,0,0,0,SERVICES,0
TXN_000493,2024-02-27 19:06:19.484596,3938496,COTEF MAROC,MA,Casablanca,20000,SUSPECT COMPANY,SY,Istanbul,91918,3316,1,0,1,1,1,0,0,TEXTILE,1
TXN_006434,2023-11-24 19:06:19.406026,4520076,SONASID,MA,Oujda,60000,LESIEUR CRISTAL,MA,Agadir,80000,360,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003422,2025-09-02 19:06:19.360463,18872,DELTA INDUSTRIE,MA,Marrakech,40100,STAFIL,MA,Meknès,50000,497,0,0,0,0,0,0,0,TEXTILE,0
TXN_004510,2024-03-06 19:06:19.372978,215621,DELTA INDUSTRIE,MA,Rabat,10100,BMCE BANK,MA,Meknès,50000,663,0,0,0,0,0,0,0,TEXTILE,0
TXN_001166,2024-02-26 19:06:19.329420,21750,INWI,MA,Kenitra,14000,BMCI,MA,Fès,30000,634,0,0,0,0,0,0,0,SERVICES,0
TXN_000254,2024-05-06 19:06:19.308380,893125,OCP SA,MA,Kenitra,14000,ATTIJARIWAFA BANK,MA,Tétouan,93000,258,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_000415,2025-03-29 19:06:19.310378,3692991,SONASID,MA,Rabat,10000,Milan_TRADING_NL,NL,Milan,11717,9775,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_001175,2024-11-24 19:06:19.494591,95,MAROC TELECOM,MA,Rabat,10000,BEIJING TRADING,CN,Beirut,98823,7957,1,0,1,1,0,1,1,SERVICES,1
TXN_003469,2023-12-02 19:06:19.360463,76331,MAROC TELECOM,MA,Oujda,60000,TEXMAROC,MA,Tétouan,93000,269,0,0,0,0,0,0,0,SERVICES,0
