transaction_id,timestamp,intrbk_sttlm_amt,debtor_name,debtor_country,debtor_city,debtor_postcode,creditor_name,creditor_country,creditor_city,creditor_postcode,distance_km,is_international,debtor_blacklisted,creditor_blacklisted,extreme_amount,amount_high,amount_low,postal_incoherence,sector,is_fraud
TXN_003131,2025-08-05 19:06:18.968834,89768,TEXMAROC,MA,Rabat,10100,London_TRADING_GB,GB,London,67126,9244,1,0,0,0,0,0,0,TEXTILE,0
TXN_003132,2024-03-29 19:06:18.968834,41967,ONEE,MA,Kenitra,14100,BANK AL MAGHRIB,MA,Kenitra,14000,163,0,0,0,0,0,0,0,SERVICES,0
TXN_003133,2025-05-01 19:06:18.968834,45853,MAROC TELECOM,MA,Fès,30200,ARAB BANK MAROC,MA,Rabat,10100,387,0,0,0,0,0,0,0,SERVICES,0
TXN_003134,2023-11-21 19:06:18.968834,88398,COTEF MAROC,MA,Tétouan,93000,CREDIT DU MAROC,MA,Kenitra,14000,158,0,0,0,0,0,0,0,TEXTILE,0
TXN_003135,2025-07-04 19:06:18.968834,31828,AUCHAN MAROC,MA,Kenitra,14100,CIH BANK,MA,Kenitra,14000,56,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003136,2024-02-27 19:06:18.968834,1337751,LAFARGE MAROC,MA,Tanger,90200,CARREFOUR MAROC,MA,Tanger,90100,132,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003137,2025-06-14 19:06:18.968834,2726764,LAFARGE MAROC,MA,Fès,30000,METRO MAROC,MA,Tanger,90000,222,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003138,2025-07-27 19:06:18.968834,43755,LYDEC,MA,Oujda,60100,MAROC TELECOM,MA,Tétouan,93000,391,0,0,0,0,0,0,0,SERVICES,0
TXN_003139,2024-07-28 19:06:18.968834,4183531,MANAGEM,MA,Oujda,60100,LYDEC,MA,Rabat,10000,655,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003140,2024-11-10 19:06:18.968834,188227,AUCHAN MAROC,MA,Casablanca,20000,Madrid_TRADING_IT,IT,Madrid,12447,9078,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003141,2025-04-10 19:06:18.968834,77485,CARREFOUR MAROC,MA,Tanger,90100,CIMAR,MA,Agadir,80100,300,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003142,2023-10-24 19:06:18.968834,118875,METRO MAROC,MA,Kenitra,14000,BANK AL MAGHRIB,MA,Fès,30200,566,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003143,2024-02-15 19:06:18.968834,156141,LABEL VIE,MA,Rabat,10200,LABEL VIE,MA,Meknès,50000,650,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003144,2023-11-09 19:06:18.968834,8207,ORANGE MAROC,MA,Meknès,50000,BMCI,MA,Fès,30100,330,0,0,0,0,0,0,0,SERVICES,0
TXN_003145,2024-03-21 19:06:18.968834,26140,MARJANE HOLDING,MA,Tétouan,93100,CREDIT AGRICOLE MAROC,MA,Tétouan,93000,91,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003146,2024-12-24 19:06:18.968834,10474,ORANGE MAROC,MA,Tanger,90200,ORANGE MAROC,MA,Oujda,60000,405,0,0,0,0,0,0,0,SERVICES,0
TXN_003147,2025-08-30 19:06:18.968834,219452,MANATEX,MA,Kenitra,14100,BARID AL MAGHRIB,MA,Agadir,80100,416,0,0,0,0,0,0,0,TEXTILE,0
TXN_003148,2023-09-15 19:06:18.968834,4687176,CIMAR,MA,Meknès,50000,BMCE BANK,MA,Agadir,80200,266,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003149,2024-12-16 19:06:18.968834,84,SOMITEX,MA,Kenitra,14100,UNREGISTERED TRADER,MA,Tétouan,34763,135,0,0,0,1,0,1,1,TEXTILE,1
TXN_003150,2024-10-05 19:06:18.968834,60471,SOMITEX,MA,Tétouan,93000,CREDIT DU MAROC,MA,Fès,30200,790,0,0,0,0,0,0,0,TEXTILE,0
TXN_003151,2025-05-27 19:06:18.968834,47908,ONEE,MA,Casablanca,20400,Amsterdam_TRADING_DE,DE,Amsterdam,40065,7584,1,0,0,0,0,0,0,SERVICES,0
TXN_003152,2024-09-06 19:06:18.968834,25958,MANATEX,MA,Tétouan,93000,SOCIETE GENERALE MAROC,MA,Oujda,60000,246,0,0,0,0,0,0,0,TEXTILE,0
TXN_003153,2025-01-06 19:06:18.968834,66814,BARID AL MAGHRIB,MA,Tanger,90000,BANK AL MAGHRIB,MA,Oujda,60000,365,0,0,0,0,0,0,0,SERVICES,0
TXN_003154,2023-11-27 19:06:18.968834,26018,LABEL VIE,MA,Kenitra,14000,CIH BANK,MA,Kenitra,14000,182,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003155,2024-06-09 19:06:18.968834,1452507,SONASID,MA,Agadir,80000,BMCI,MA,Agadir,80200,137,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003156,2025-01-26 19:06:18.968834,117921,DELTA INDUSTRIE,MA,Rabat,10000,BANK AL MAGHRIB,MA,Rabat,10000,71,0,0,0,0,0,0,0,TEXTILE,0
TXN_003157,2025-07-12 19:06:18.968834,23813,MANATEX,MA,Meknès,50100,Paris_TRADING_ES,ES,Paris,41910,7840,1,0,0,0,0,0,0,TEXTILE,0
TXN_003158,2024-11-05 19:06:18.968834,473564,OCP SA,MA,Kenitra,14100,London_TRADING_US,US,London,19935,5142,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003159,2025-08-12 19:06:18.968834,20657,LYDEC,MA,Kenitra,14000,ORANGE MAROC,MA,Meknès,50000,346,0,0,0,0,0,0,0,SERVICES,0
TXN_003160,2024-06-06 19:06:18.968834,4863655,COSUMAR,MA,Fès,30000,SOCIETE GENERALE MAROC,MA,Oujda,60000,415,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003161,2024-11-23 19:06:18.968834,269824,MANATEX,MA,Fès,30200,SOCIETE GENERALE MAROC,MA,Fès,30100,36,0,0,0,0,0,0,0,TEXTILE,0
TXN_003162,2025-07-23 19:06:18.968834,274572,OCP SA,MA,Meknès,50100,ATTIJARIWAFA BANK,MA,Meknès,50000,171,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003163,2024-11-10 19:06:18.968834,2920486,CIMAR,MA,Rabat,10000,BANQUE POPULAIRE,MA,Oujda,60100,794,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003164,2024-05-10 19:06:18.968834,65823,ACIMA,MA,Marrakech,40200,SOCIETE GENERALE MAROC,MA,Agadir,80100,478,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003165,2025-06-10 19:06:18.968834,4744989,MANAGEM,MA,Oujda,60100,ORANGE MAROC,MA,Oujda,60100,198,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003166,2024-06-14 19:06:18.968834,130929,LABEL VIE,MA,Agadir,80000,BMCE BANK,MA,Rabat,10000,546,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003167,2024-01-27 19:06:18.968834,24068,ORANGE MAROC,MA,Fès,30200,Frankfurt_TRADING_BE,BE,Frankfurt,15090,5504,1,0,0,0,0,0,0,SERVICES,0
TXN_003168,2024-09-01 19:06:18.968834,189087,SOMITEX,MA,Rabat,10200,BMCI,MA,Meknès,50000,581,0,0,0,0,0,0,0,TEXTILE,0
TXN_003169,2025-05-12 19:06:18.968834,55787,INWI,MA,Kenitra,14000,SONASID,MA,Casablanca,20200,934,0,0,0,0,0,0,0,SERVICES,0
TXN_003170,2024-10-14 19:06:18.968834,32798,LABEL VIE,MA,Kenitra,14100,CARREFOUR MAROC,MA,Kenitra,14100,194,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003171,2025-04-15 19:06:18.968834,110250,SOMITEX,MA,Casablanca,20300,BMCE BANK,MA,Tétouan,93000,1082,0,0,0,0,0,0,0,TEXTILE,0
TXN_003172,2024-02-06 19:06:18.968834,2011795,SAFIEC,MA,Agadir,80100,SOCIETE GENERALE MAROC,MA,Meknès,50100,123,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003173,2024-05-14 19:06:18.968834,151518,METRO MAROC,MA,Rabat,10100,COTEF MAROC,MA,Marrakech,40000,284,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003174,2023-11-11 19:06:18.968834,177567,COTEF MAROC,MA,Agadir,80200,INWI,MA,Casablanca,20400,629,0,0,0,0,0,0,0,TEXTILE,0
TXN_003175,2023-09-21 19:06:18.968834,13200,MARJANE HOLDING,MA,Kenitra,14000,ARAB BANK MAROC,MA,Oujda,60000,115,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003176,2023-12-12 19:06:18.968834,1557837,SONASID,MA,Tanger,90100,REDAL,MA,Rabat,10200,481,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003177,2024-04-20 19:06:18.968834,22051,TEXMAROC,MA,Kenitra,14000,MAROC TELECOM,MA,Tanger,90200,533,0,0,0,0,0,0,0,TEXTILE,0
TXN_003178,2025-06-14 19:06:18.968834,88084,SOMITEX,MA,Kenitra,14100,MANATEX,MA,Marrakech,40100,625,0,0,0,0,0,0,0,TEXTILE,0
TXN_003179,2023-09-24 19:06:18.968834,13769,MAROC TELECOM,MA,Tanger,90200,Madrid_TRADING_FR,FR,Madrid,75808,8588,1,0,0,0,0,0,0,SERVICES,0
TXN_003180,2024-05-16 19:06:18.968834,90537,AUCHAN MAROC,MA,Casablanca,20200,BMCI,MA,Casablanca,20300,17,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003181,2024-05-19 19:06:18.968834,231849,STAFIL,MA,Fès,30000,BANQUE POPULAIRE,MA,Tétouan,93100,664,0,0,0,0,0,0,0,TEXTILE,0
TXN_003182,2023-11-21 19:06:18.968834,31502,LABEL VIE,MA,Casablanca,20300,SOMITEX,MA,Oujda,60000,856,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003183,2025-03-25 19:06:18.968834,4524121,COSUMAR,MA,Tanger,90100,Paris_TRADING_DE,DE,Paris,22221,9382,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003184,2024-06-26 19:06:18.968834,26951,AUCHAN MAROC,MA,Tanger,90000,REDAL,MA,Agadir,80200,134,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003185,2024-04-01 19:06:18.968834,13574,ONEE,MA,Rabat,10000,BMCI,MA,Oujda,60000,679,0,0,0,0,0,0,0,SERVICES,0
TXN_003186,2025-01-01 19:06:18.968834,45516,ACIMA,MA,Oujda,60100,ATTIJARIWAFA BANK,MA,Meknès,50100,286,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003187,2024-10-02 19:06:18.968834,28962,CARREFOUR MAROC,MA,Fès,30100,BMCE BANK,MA,Marrakech,40000,196,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003188,2024-12-15 19:06:18.968834,326651,SONASID,MA,Rabat,10200,LESIEUR CRISTAL,MA,Casablanca,20400,136,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003189,2024-12-26 19:06:18.968834,3123932,OCP SA,MA,Meknès,50000,ARAB BANK MAROC,MA,Marrakech,40000,451,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003190,2023-11-13 19:06:18.968834,100823,ACIMA,MA,Meknès,50100,MARJANE HOLDING,MA,Kenitra,14100,318,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003191,2025-05-06 19:06:18.968834,4888850,LESIEUR CRISTAL,MA,Rabat,10100,METRO MAROC,MA,Tanger,90100,489,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003192,2025-06-10 19:06:18.968834,119919,SOMITEX,MA,Kenitra,14100,CARREFOUR MAROC,MA,Agadir,80200,445,0,0,0,0,0,0,0,TEXTILE,0
TXN_003193,2025-04-28 19:06:18.968834,2362504,SONASID,MA,Tétouan,93100,BANK AL MAGHRIB,MA,Tétouan,93100,59,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003194,2025-04-22 19:06:18.968834,130580,DELTA INDUSTRIE,MA,Fès,30100,MARJANE HOLDING,MA,Kenitra,14000,675,0,0,0,0,0,0,0,TEXTILE,0
TXN_003195,2025-03-14 19:06:18.968834,269961,TEXMAROC,MA,Kenitra,14000,CREDIT AGRICOLE MAROC,MA,Oujda,60000,202,0,0,0,0,0,0,0,TEXTILE,0
TXN_003196,2024-12-14 19:06:18.968834,157062,COTEF MAROC,MA,Tanger,90000,ORANGE MAROC,MA,Oujda,60100,374,0,0,0,0,0,0,0,TEXTILE,0
TXN_003197,2024-11-17 19:06:18.968834,79978,ONEE,MA,Tanger,90200,BANQUE POPULAIRE,MA,Tanger,90100,22,0,0,0,0,0,0,0,SERVICES,0
TXN_003198,2024-06-17 19:06:18.968834,83027,METRO MAROC,MA,Casablanca,20400,REDAL,MA,Marrakech,40200,303,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003199,2025-02-05 19:06:18.968834,97179,LABEL VIE,MA,Oujda,60100,ATTIJARIWAFA BANK,MA,Tanger,90200,459,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003200,2025-05-25 19:06:18.968834,304323,COSUMAR,MA,Marrakech,40000,CREDIT AGRICOLE MAROC,MA,Agadir,80100,464,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003201,2024-06-17 19:06:18.968834,78170,LYDEC,MA,Casablanca,20000,ARAB BANK MAROC,MA,Tétouan,93000,1029,0,0,0,0,0,0,0,SERVICES,0
TXN_003202,2025-08-05 19:06:18.968834,50260,REDAL,MA,Oujda,60000,CIH BANK,MA,Rabat,10200,661,0,0,0,0,0,0,0,SERVICES,0
TXN_003203,2025-05-01 19:06:18.968834,102447,AUCHAN MAROC,MA,Meknès,50000,London_TRADING_DE,DE,London,42312,9331,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003204,2024-03-11 19:06:18.968834,150964,METRO MAROC,MA,Tanger,90100,METRO MAROC,MA,Marrakech,40200,233,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003205,2024-04-12 19:06:18.968834,244057,ORANGE MAROC,MA,Tétouan,93100,FAMILY TRANSFER,MA,Tanger,90200,600,0,0,0,1,1,0,0,SERVICES,1
TXN_003206,2024-05-26 19:06:18.968834,195090,METRO MAROC,MA,Kenitra,14000,SOCIETE GENERALE MAROC,MA,Rabat,10100,822,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003207,2025-05-19 19:06:18.968834,183985,AUCHAN MAROC,MA,Kenitra,14000,CREDIT AGRICOLE MAROC,MA,Casablanca,20200,910,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003208,2023-10-25 19:06:18.968834,63511,LYDEC,MA,Marrakech,40100,ARAB BANK MAROC,MA,Tanger,90200,220,0,0,0,0,0,0,0,SERVICES,0
TXN_003209,2024-11-25 19:06:18.968834,52346,TEXMAROC,MA,Meknès,50100,CREDIT DU MAROC,MA,Meknès,50000,14,0,0,0,0,0,0,0,TEXTILE,0
TXN_003210,2024-09-12 19:06:18.968834,193339,LABEL VIE,MA,Casablanca,20200,TEXMAROC,MA,Casablanca,20400,160,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003211,2024-09-05 02:06:18.968834,751,METRO MAROC,MA,Marrakech,40200,ISLAMABAD TRADING,PK,Beirut,37037,4443,1,0,1,1,0,1,0,DISTRIBUTION,1
TXN_003212,2023-11-21 19:06:18.968834,120465,ACIMA,MA,Oujda,60000,BANK AL MAGHRIB,MA,Fès,30200,430,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003213,2024-09-18 19:06:18.968834,3282264,LAFARGE MAROC,MA,Rabat,10000,New_TRADING_BE,BE,New York,18875,5218,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003214,2025-02-19 19:06:18.968834,53155,INWI,MA,Tanger,90200,BMCE BANK,MA,Agadir,80000,202,0,0,0,0,0,0,0,SERVICES,0
TXN_003215,2024-09-05 19:06:18.968834,3087152,OCP SA,MA,Oujda,60000,MANAGEM,MA,Kenitra,14000,226,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003216,2025-01-21 19:06:18.968834,1858189,MANAGEM,MA,Casablanca,20300,CREDIT DU MAROC,MA,Oujda,60100,743,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003217,2023-12-19 19:06:18.968834,173232,TEXMAROC,MA,Oujda,60000,REDAL,MA,Casablanca,20200,865,0,0,0,0,0,0,0,TEXTILE,0
TXN_003218,2023-11-21 19:06:18.968834,5429,INWI,MA,Casablanca,20200,Brussels_TRADING_FR,FR,Brussels,29758,3831,1,0,0,0,0,0,0,SERVICES,0
TXN_003219,2025-08-08 19:06:18.968834,1117023,LAFARGE MAROC,MA,Kenitra,14100,BMCI,MA,Tanger,90100,562,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003220,2023-11-17 19:06:18.968834,7954,BARID AL MAGHRIB,MA,Agadir,80200,Madrid_TRADING_DE,DE,Madrid,52972,9455,1,0,0,0,0,0,0,SERVICES,0
TXN_003221,2024-05-18 19:06:18.968834,61389,ONEE,MA,Agadir,80000,CREDIT AGRICOLE MAROC,MA,Casablanca,20200,513,0,0,0,0,0,0,0,SERVICES,0
TXN_003222,2024-02-19 19:06:18.968834,3396,BARID AL MAGHRIB,MA,Kenitra,14000,LYDEC,MA,Tanger,90000,413,0,0,0,0,0,0,0,SERVICES,0
TXN_003223,2025-03-16 19:06:18.968834,17341,MARJANE HOLDING,MA,Tanger,90000,REDAL,MA,Kenitra,14100,542,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003224,2023-09-19 19:06:18.968834,293749,MANATEX,MA,Oujda,60100,CIH BANK,MA,Casablanca,20300,795,0,0,0,0,0,0,0,TEXTILE,0
TXN_003225,2025-07-23 19:06:18.968834,35519,REDAL,MA,Tanger,90200,SOCIETE GENERALE MAROC,MA,Tétouan,93100,624,0,0,0,0,0,0,0,SERVICES,0
TXN_003226,2025-03-07 19:06:18.968834,293208,TEXMAROC,MA,Kenitra,14100,BANQUE POPULAIRE,MA,Tanger,90200,488,0,0,0,0,0,0,0,TEXTILE,0
TXN_003227,2025-01-17 19:06:18.968834,145921,TEXMAROC,MA,Kenitra,14100,ONEE,MA,Marrakech,40000,676,0,0,0,0,0,0,0,TEXTILE,0
TXN_003228,2023-10-28 19:06:18.968834,80113,LABEL VIE,MA,Fès,30100,Brussels_TRADING_NL,NL,Brussels,43608,1549,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003229,2024-06-10 19:06:18.968834,174975,DELTA INDUSTRIE,MA,Kenitra,14100,BANQUE POPULAIRE,MA,Tétouan,93000,211,0,0,0,0,0,0,0,TEXTILE,0
TXN_003230,2023-11-14 19:06:18.968834,80942,METRO MAROC,MA,Meknès,50100,LABEL VIE,MA,Kenitra,14100,347,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003231,2023-12-20 19:06:18.968834,9866,MAROC TELECOM,MA,Agadir,80000,London_TRADING_US,US,London,85365,4485,1,0,0,0,0,0,0,SERVICES,0
TXN_003232,2025-05-16 19:06:18.968834,283435,MANATEX,MA,Meknès,50100,ATTIJARIWAFA BANK,MA,Tanger,90000,279,0,0,0,0,0,0,0,TEXTILE,0
TXN_003233,2024-06-12 19:06:18.970331,1785322,MANAGEM,MA,Casablanca,20300,REDAL,MA,Rabat,10200,210,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003234,2024-01-21 19:06:18.970331,62822,MARJANE HOLDING,MA,Marrakech,40100,MARJANE HOLDING,MA,Marrakech,40100,137,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003235,2025-05-08 19:06:18.970331,27194,MAROC TELECOM,MA,Marrakech,40100,ATTIJARIWAFA BANK,MA,Marrakech,40000,151,0,0,0,0,0,0,0,SERVICES,0
TXN_003236,2024-09-21 19:06:18.970331,2064012,LESIEUR CRISTAL,MA,Oujda,60100,New_TRADING_GB,GB,New York,54619,7362,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003237,2024-08-12 19:06:18.970331,4219690,LESIEUR CRISTAL,MA,Casablanca,20000,CREDIT AGRICOLE MAROC,MA,Fès,30100,317,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003238,2025-02-10 19:06:18.970331,111341,ACIMA,MA,Tanger,90000,STAFIL,MA,Fès,30000,297,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003239,2024-03-06 19:06:18.970331,60827,BARID AL MAGHRIB,MA,Tanger,90200,CIMAR,MA,Casablanca,20400,421,0,0,0,0,0,0,0,SERVICES,0
TXN_003240,2025-08-11 19:06:18.970331,39437,LYDEC,MA,Oujda,60100,BANQUE POPULAIRE,MA,Fès,30100,481,0,0,0,0,0,0,0,SERVICES,0
TXN_003241,2024-01-09 19:06:18.970331,40186,ONEE,MA,Rabat,10200,LAFARGE MAROC,MA,Kenitra,14100,771,0,0,0,0,0,0,0,SERVICES,0
TXN_003242,2024-04-08 19:06:18.970331,98791,MARJANE HOLDING,MA,Oujda,60100,OCP SA,MA,Oujda,60100,75,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003243,2024-08-18 19:06:18.970331,71619,LYDEC,MA,Kenitra,14100,London_TRADING_BE,BE,London,18790,5490,1,0,0,0,0,0,0,SERVICES,0
TXN_003244,2025-03-15 19:06:18.970331,21651,ACIMA,MA,Oujda,60100,METRO MAROC,MA,Tétouan,93100,263,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003245,2023-09-11 19:06:18.970331,170935,MARJANE HOLDING,MA,Tanger,90200,BANK AL MAGHRIB,MA,Fès,30200,141,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003246,2024-10-19 19:06:18.970331,1131158,MANAGEM,MA,Tétouan,93000,CIH BANK,MA,Marrakech,40200,893,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003247,2024-11-30 19:06:18.970331,247701,STAFIL,MA,Kenitra,14100,ARAB BANK MAROC,MA,Oujda,60000,138,0,0,0,0,0,0,0,TEXTILE,0
TXN_003248,2024-05-18 19:06:18.970331,2747870,COSUMAR,MA,Meknès,50100,CREDIT DU MAROC,MA,Tétouan,93000,412,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003249,2023-10-04 19:06:18.970331,55516,ORANGE MAROC,MA,Tanger,90100,MANATEX,MA,Oujda,60100,494,0,0,0,0,0,0,0,SERVICES,0
TXN_003250,2024-06-19 19:06:18.970331,216595,STAFIL,MA,Meknès,50100,New_TRADING_IT,IT,New York,11103,9194,1,0,0,0,0,0,0,TEXTILE,0
TXN_003251,2023-10-19 19:06:18.970331,659,LABEL VIE,MA,Agadir,80200,BOMBAY TRADING,IN,Beirut,19254,6959,1,0,1,1,0,1,1,DISTRIBUTION,1
TXN_003252,2024-03-04 19:06:18.970331,151358,LABEL VIE,MA,Kenitra,14100,CIH BANK,MA,Marrakech,40100,799,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003253,2024-11-27 19:06:18.970331,745964,SAFIEC,MA,Marrakech,40000,CIMAR,MA,Kenitra,14100,765,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003254,2025-03-15 19:06:18.970331,142936,ACIMA,MA,Tétouan,93100,LAFARGE MAROC,MA,Tanger,90000,632,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003255,2025-04-15 19:06:18.970331,79566,REDAL,MA,Tanger,90100,Madrid_TRADING_US,US,Madrid,43678,5049,1,0,0,0,0,0,0,SERVICES,0
TXN_003256,2025-07-11 19:06:18.970331,67669,LABEL VIE,MA,Fès,30000,CREDIT DU MAROC,MA,Casablanca,20000,440,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003257,2024-12-10 19:06:18.970331,273070,SOMITEX,MA,Casablanca,20400,LYDEC,MA,Agadir,80200,605,0,0,0,0,0,0,0,TEXTILE,0
TXN_003258,2025-04-22 19:06:18.970331,107942,LABEL VIE,MA,Tanger,90100,London_TRADING_ES,ES,London,35278,7751,1,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003259,2023-12-22 02:06:18.970331,10699547,STAFIL,MA,Oujda,60100,SAIGON EXPORTS,VN,Lima,95218,8475,1,0,1,1,1,0,0,TEXTILE,1
TXN_003260,2024-10-04 19:06:18.970331,59626,INWI,MA,Agadir,80100,AUCHAN MAROC,MA,Fès,30200,391,0,0,0,0,0,0,0,SERVICES,0
TXN_003261,2024-03-04 19:06:18.970331,4578548,MANAGEM,MA,Meknès,50100,BANQUE POPULAIRE,MA,Agadir,80200,287,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003262,2025-05-03 19:06:18.970331,37568,REDAL,MA,Tétouan,93000,MAROC TELECOM,MA,Tétouan,93100,190,0,0,0,0,0,0,0,SERVICES,0
TXN_003263,2025-03-17 19:06:18.970331,73343,BARID AL MAGHRIB,MA,Tétouan,93000,LESIEUR CRISTAL,MA,Meknès,50100,461,0,0,0,0,0,0,0,SERVICES,0
TXN_003264,2024-05-25 19:06:18.970331,9371,INWI,MA,Fès,30100,New_TRADING_FR,FR,New York,95849,9101,1,0,0,0,0,0,0,SERVICES,0
TXN_003265,2025-06-19 19:06:18.970331,76693,MANATEX,MA,Tétouan,93000,BANK AL MAGHRIB,MA,Fès,30200,635,0,0,0,0,0,0,0,TEXTILE,0
TXN_003266,2025-04-27 19:06:18.970331,2398614,OCP SA,MA,Rabat,10100,ARAB BANK MAROC,MA,Meknès,50000,616,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003267,2023-10-01 19:06:18.970331,3377312,SONASID,MA,Marrakech,40000,CREDIT AGRICOLE MAROC,MA,Meknès,50000,583,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003268,2024-09-09 19:06:18.970331,78931,COTEF MAROC,MA,Casablanca,20200,ARAB BANK MAROC,MA,Agadir,80000,513,0,0,0,0,0,0,0,TEXTILE,0
TXN_003269,2025-01-08 19:06:18.970331,286327,SOMITEX,MA,Casablanca,20400,BANK AL MAGHRIB,MA,Rabat,10200,125,0,0,0,0,0,0,0,TEXTILE,0
TXN_003270,2025-04-14 19:06:18.970331,191678,COTEF MAROC,MA,Tanger,90200,Milan_TRADING_GB,GB,Milan,11898,4479,1,0,0,0,0,0,0,TEXTILE,0
TXN_003271,2024-12-27 19:06:18.970331,305046,MANAGEM,MA,Marrakech,40200,Paris_TRADING_GB,GB,Paris,49620,4313,1,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003272,2025-06-09 19:06:18.970331,15608,MAROC TELECOM,MA,Casablanca,20000,BMCI,MA,Marrakech,40000,243,0,0,0,0,0,0,0,SERVICES,0
TXN_003273,2024-04-23 19:06:18.970331,49477,MAROC TELECOM,MA,Oujda,60000,COSUMAR,MA,Oujda,60100,42,0,0,0,0,0,0,0,SERVICES,0
TXN_003274,2024-06-08 19:06:18.970331,89014,CARREFOUR MAROC,MA,Agadir,80100,CREDIT DU MAROC,MA,Rabat,10100,456,0,0,0,0,0,0,0,DISTRIBUTION,0
TXN_003275,2024-08-03 19:06:18.970331,2172515,LESIEUR CRISTAL,MA,Meknès,50100,BANK AL MAGHRIB,MA,Tétouan,93000,428,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003276,2023-09-12 19:06:18.970331,593830,LESIEUR CRISTAL,MA,Casablanca,20200,BMCI,MA,Rabat,10000,272,0,0,0,0,0,0,0,INDUSTRIEL,0
TXN_003277,2024-12-24 19:06:18.970331,64938,REDAL,MA,Tétouan,93000,CIH BANK,MA,Kenitra,14100,224,0,0,0,0,0,0,0,SERVICES,0
TXN_003278,2024-05-09 19:06:18.970331,464075,LAFARGE MAROC,MA,Fès,30000,SOCIETE GENERALE MAROC,MA,Rabat,10200,323,0,0,0,0,0,0,0,INDUSTRIEL,0
